ABDON BATISTA,ABELARDO LUZ,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARROIO TRINTA,ARVOREDO,ASCURRA,AURORA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOM JARDIM DA SERRA,BOM JESUS,BOM JESUS DO OESTE,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DOUTOR PEDRINHO,ENTRE RIOS,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEOBERTO LEAL,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MAFRA,MAJOR GERCINO,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MODELO,MONDAÍ,MORRO DA FUMAÇA,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OURO,OURO VERDE,PAIAL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PENHA,PERITIBA,PINHALZINHO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA,PONTE SERRADA,PORTO BELO,PORTO UNIÃO,POUSO REDONDO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RANCHO QUEIMADO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANTA HELENA,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTOVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TREZE TÍLIAS,TROMBUDO CENTRAL,TUBARÃO,TUNÁPOLIS,UNIÃO DO OESTE,URUBICI,URUSSANGA,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS,semana
0.0,-11.73,0.0,0.0,-0.64,-0.09,0.0,-0.55,-0.09,-42.91,-0.45,-0.09,-0.18,-4.09,0.0,-2.27,-69.27,0.0,-18.73,0.0,0.0,-0.27,-17.0,-3.82,0.0,-1.36,-269.91,0.0,-5.27,-0.09,-14.18,0.0,-3.0,-56.82,-9.0,-9.27,0.0,-4.09,-0.27,0.0,0.0,-0.91,0.0,-0.09,0.0,-5.45,-0.09,0.0,-95.82,0.0,-69.64,-0.64,-22.55,0.0,0.0,-0.55,0.0,-2.73,-0.64,0.0,-1.64,-1.45,0.0,-1.45,-0.09,-0.45,-2.0,-144.0,-3.36,-0.09,0.0,-0.55,-0.09,-13.73,-12.09,-0.82,0.0,-0.18,-1.18,-15.64,-1.0,-4.0,-1.0,-0.36,0.0,0.0,-2.55,0.0,-0.27,0.0,-46.91,0.0,-0.27,-16.91,-1.45,-0.73,-2.0,-0.09,0.0,0.0,-151.0,-14.27,-16.0,-15.18,0.0,-8.18,0.0,0.0,0.0,-64.73,-0.09,0.0,-996.27,0.0,-0.09,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-0.09,-0.09,0.0,0.0,-0.18,0.0,-0.09,-68.64,-0.45,-0.18,-0.27,-24.36,0.0,-58.73,-1.91,-2.18,-2.36,0.0,-1.0,0.0,0.0,-0.27,0.0,-107.36,-1.55,-29.45,0.0,-0.27,0.0,-0.18,0.0,-15.27,-1.0,-17.64,-0.45,-0.18,-0.64,0.0,0.0,-16.55,-0.55,-0.18,0.0,0.0,-0.18,-4.18,0.0,0.0,-0.09,-0.09,-0.09,-1.55,-0.09,-2.73,0.0,-0.27,0.0,-1.73,0.0,-1.64,-0.64,-2.0,-5.09,0.0,-14.09,-2.36,0.0,0.0,0.0,-0.18,0.0,-9.91,0.0,-0.18,-37.36,-65.27,-18.27,-5.09,-0.09,-2.55,-7.82,-0.55,-0.91,-19.36,0.0,0.0,0.0,-1.18,-24.45,-1.73,-0.73,-0.09,-0.36,-1.45,-2.0,0.0,0.0,0.0,0.0,0.0,-0.09,-22.0,-0.36,-15.64,0.0,0.0,-11.0,-1.09,-0.09,2014-03-23
0.0,-8.73,0.0,0.0,-0.73,0.0,0.0,-0.36,-0.18,-40.55,0.0,0.0,-0.27,-4.91,-0.09,-2.18,-86.73,0.0,-13.55,0.0,0.0,-0.18,-26.64,-1.64,0.0,-5.73,-306.82,0.0,-6.27,-0.27,-15.55,0.0,-3.36,-79.82,-7.09,-13.64,0.0,-6.0,-0.91,0.0,-0.18,-3.91,0.0,0.0,0.0,-8.55,-0.27,0.0,-116.0,0.0,-78.64,-0.91,-19.18,0.0,0.0,-1.36,0.0,-2.55,-0.82,0.0,-0.82,-2.27,0.0,-2.82,0.0,-0.27,-2.45,-186.64,-3.82,-0.09,0.0,-0.91,-0.27,-12.73,-21.45,-1.09,0.0,-0.18,-1.36,-8.55,-0.27,-4.0,-1.36,-2.09,0.0,-0.09,-3.45,-0.09,-0.18,0.0,-49.91,0.0,-1.36,-13.45,-2.55,-0.64,-1.27,0.0,-0.55,0.0,-66.64,-19.45,-14.73,-17.55,-0.09,-5.45,-0.09,0.0,0.0,-87.36,-0.27,-0.45,-1186.27,0.0,0.0,0.0,0.0,0.0,-0.18,-0.09,-0.09,0.0,0.0,0.0,-0.09,0.0,-0.27,-0.09,0.0,-58.91,-0.82,-0.18,-0.27,-22.91,0.0,-76.82,-4.45,-1.45,-3.36,0.0,-0.64,0.0,-0.18,-0.27,-0.09,-109.64,-1.36,-27.73,0.0,-0.64,-0.55,-0.36,0.0,-16.55,-1.27,-11.91,-1.0,-0.64,-1.27,0.0,-0.36,-18.55,-0.82,0.0,-0.27,0.0,-0.82,-4.36,0.0,-0.09,-0.27,-0.36,0.0,-3.18,-0.18,-2.0,0.0,-0.27,-0.09,-1.73,0.0,-2.27,-0.45,-1.45,-4.64,0.0,-17.73,-0.73,0.0,-0.09,-0.09,-0.45,0.0,-13.0,0.0,-1.09,-40.55,-75.0,-16.18,-5.45,0.0,-4.27,-5.55,-0.27,-1.82,-23.55,0.0,0.0,0.0,-1.09,-30.55,-2.09,-0.27,0.0,-0.73,-0.64,-2.45,0.0,0.0,0.0,0.0,0.0,-1.0,-27.0,-1.27,-24.0,-0.18,0.0,-8.82,-0.64,-0.09,2014-03-30
-0.09,-5.91,0.0,0.0,-0.64,0.0,-0.09,-0.36,-0.09,-43.27,0.0,0.0,-0.27,-4.18,0.0,-3.27,-97.45,0.0,-17.55,0.0,0.0,-0.09,-27.91,-2.0,-0.09,-7.91,-248.73,0.0,-5.36,-0.09,-12.64,0.0,-5.55,-86.0,-5.09,-16.64,0.0,-8.09,-1.91,0.0,0.0,-3.73,0.0,0.0,0.0,-11.0,-0.18,0.0,-143.73,0.0,-73.18,-1.18,-26.55,0.0,0.0,-1.18,-0.18,-3.0,-1.55,0.0,-1.45,-2.73,-0.09,-2.82,0.0,-0.64,-2.18,-211.82,-2.82,-0.09,0.0,-1.0,-0.27,-15.0,-20.09,-1.55,-0.09,-0.27,-0.64,-7.36,-1.82,-3.73,-1.27,-1.64,0.0,-0.09,-3.09,0.0,-0.09,0.0,-66.0,0.0,-0.64,-11.27,-3.91,-0.36,-0.91,-0.09,-0.27,0.0,-71.27,-16.27,-11.09,-32.36,0.0,-4.18,-0.18,-0.18,0.0,-142.64,-1.18,-0.45,-1285.82,0.0,-0.09,0.0,-0.09,-0.09,-0.27,0.0,-0.09,0.0,0.0,0.0,0.0,-0.36,-0.27,-0.18,0.0,-44.55,-0.91,-0.18,-1.55,-29.0,0.0,-90.0,-4.91,-1.09,-5.45,0.0,-1.27,0.0,-0.27,0.0,-0.09,-106.09,-2.0,-29.45,0.0,-0.27,0.0,-0.18,0.0,-14.55,-1.09,-14.45,-1.45,-0.55,-2.0,0.0,-0.18,-18.82,-1.0,-0.09,-0.09,0.0,-0.45,-5.0,0.0,-0.09,-0.55,-0.36,0.0,-3.73,-0.82,-1.0,0.0,-0.18,-0.09,-1.18,0.0,-2.73,-0.55,-1.36,-10.09,0.0,-17.73,-0.64,-0.45,0.0,-0.09,-0.27,0.0,-13.55,0.0,-1.55,-38.91,-80.55,-16.45,-6.09,-0.09,-3.36,-6.91,-0.18,-2.36,-24.64,0.0,-0.09,0.0,-0.55,-29.36,-2.09,-0.64,-0.09,-1.09,-0.64,-3.0,0.0,0.0,-0.09,0.0,0.0,-0.45,-25.91,-1.0,-28.09,-0.18,-0.09,-15.36,-1.0,-0.09,2014-04-06
0.0,-1.73,0.0,-0.55,-1.64,0.0,-0.27,-0.64,-0.18,-45.55,-0.09,-0.27,-0.09,-3.0,0.0,-1.91,-105.91,0.0,-18.55,0.0,-0.18,-0.82,-37.64,-1.27,0.0,-11.0,-202.09,0.0,-7.55,-0.36,-14.45,0.0,-7.73,-79.27,-5.73,-19.91,0.0,-6.36,-1.45,-0.09,-0.18,-3.91,0.0,0.0,0.0,-11.64,-0.18,-0.09,-188.36,0.0,-75.91,-1.18,-23.45,0.0,0.0,-1.36,-0.18,-3.45,-1.64,0.0,-2.09,-3.09,-0.09,-3.09,0.0,-0.55,-2.09,-201.18,-1.64,0.0,-0.09,-0.55,-0.18,-20.09,-19.64,-2.18,-0.09,0.0,-0.91,-8.73,-2.18,-5.91,-1.73,-0.91,0.0,-0.18,-3.18,0.0,-0.09,0.0,-62.55,-0.09,-2.18,-7.55,-6.45,-0.91,-1.73,0.0,-0.45,0.0,-71.73,-20.91,-11.36,-32.09,0.0,-3.73,-0.09,0.0,0.0,-165.18,-1.09,-0.18,-1385.82,0.0,-0.36,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,-0.09,0.0,-0.18,-0.09,-0.09,-0.09,0.0,-45.82,-0.82,-0.27,-0.64,-35.82,0.0,-97.73,-8.64,-1.45,-5.0,0.0,-2.09,0.0,-0.36,-0.09,0.0,-86.73,-4.45,-23.18,-0.09,-0.55,0.0,-0.45,0.0,-16.09,-1.82,-12.91,-1.18,-0.91,-1.36,0.0,-0.18,-19.82,-1.27,-0.09,0.0,0.0,-1.36,-6.91,0.0,0.0,-0.55,-0.27,-0.09,-5.64,-0.55,-0.73,0.0,-0.55,0.0,-1.91,-0.09,-2.91,-1.91,-3.36,-9.91,0.0,-14.18,-0.36,-0.64,0.0,-0.09,-0.36,0.0,-15.55,0.0,-1.64,-49.64,-91.27,-12.45,-6.64,0.0,-5.09,-7.18,-0.18,-1.91,-29.55,0.0,0.0,-0.09,-0.73,-19.91,-1.73,-0.45,0.0,-1.09,-1.91,-1.82,0.0,0.0,0.0,0.0,-0.09,-0.91,-26.82,-0.91,-29.55,-0.09,0.0,-15.0,-1.45,-0.09,2014-04-13
0.0,-1.64,0.0,-0.18,-1.18,0.0,-0.09,-0.18,0.0,-44.36,-0.09,-0.09,-0.36,-3.09,0.0,-2.36,-98.73,0.0,-14.36,0.0,0.0,-1.0,-40.09,-1.0,-0.09,-9.09,-173.73,0.0,-3.73,-0.27,-15.55,0.0,-7.91,-71.64,-2.27,-21.91,-0.09,-6.45,-1.36,-0.18,0.0,-3.55,0.0,0.0,0.0,-10.0,-0.27,0.0,-144.0,0.0,-61.09,-1.73,-20.64,0.0,0.0,-1.0,0.0,-5.0,-0.64,0.0,-1.45,-1.36,0.0,-2.55,0.0,-0.18,-2.0,-201.45,-1.73,0.0,-0.09,-1.0,-0.36,-14.36,-13.36,-1.82,0.0,-0.09,-0.27,-4.36,-2.36,-3.18,-1.55,-1.64,0.0,-0.18,-2.73,0.0,-0.64,0.0,-55.18,0.0,-0.18,-3.27,-5.18,-0.82,-0.55,-0.09,-0.55,0.0,-69.45,-19.73,-7.18,-32.0,-0.27,-1.55,-0.09,-0.09,0.0,-184.55,-0.64,-0.09,-1294.27,0.0,-0.45,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,-0.09,-0.09,-0.18,-0.09,-0.18,0.0,0.0,-31.36,-0.18,-0.18,-0.64,-20.0,0.0,-83.55,-7.18,-1.73,-4.73,0.0,-1.0,0.0,-0.18,-0.36,0.0,-75.27,-2.82,-17.64,0.0,-0.82,-0.18,-0.09,0.0,-8.45,-0.55,-10.09,-1.73,-0.73,-0.91,0.0,-0.36,-21.73,-0.91,-0.27,0.0,0.0,-1.27,-4.36,0.0,0.0,-1.73,-0.55,-0.09,-3.73,-0.36,-0.27,0.0,-0.55,0.0,-1.55,0.0,-3.45,-2.27,-1.09,-11.82,0.0,-7.73,-0.36,-0.91,-0.18,-0.09,-0.36,0.0,-11.91,0.0,-4.0,-49.45,-86.64,-8.27,-5.18,0.0,-3.09,-3.55,-0.45,-0.91,-24.55,0.0,-0.18,0.0,-0.64,-20.27,-1.55,-0.09,0.0,-2.27,-0.73,-1.27,0.0,0.0,0.0,0.0,0.0,-0.64,-17.18,-1.27,-16.73,-0.27,0.0,-12.36,-0.55,0.0,2014-04-20
0.0,-2.55,0.0,-1.0,-1.45,-0.09,-0.27,-0.27,-0.18,-36.45,-0.36,0.0,-0.27,-2.45,0.0,-2.18,-60.18,-0.27,-11.0,0.0,0.0,-0.91,-35.82,-0.73,0.0,-13.55,-266.55,0.0,-3.91,-0.09,-13.91,-0.09,-7.18,-57.0,-2.45,-23.55,0.0,-7.64,-1.09,0.0,0.0,-2.73,0.0,0.0,0.0,-11.36,-0.18,0.0,-150.91,0.0,-71.73,-1.27,-18.55,-0.09,0.0,-2.82,0.0,-7.73,-1.73,0.0,-0.82,-2.18,0.0,-3.09,-0.09,-0.55,-2.82,-276.64,-1.73,-0.09,-0.09,-0.91,0.0,-12.55,-8.0,-1.27,0.0,-0.09,-0.09,-2.73,-2.45,-2.82,-2.36,-2.18,0.0,-0.27,-2.45,0.0,-0.27,0.0,-56.27,0.0,-0.18,-0.82,-5.73,-1.18,-1.27,0.0,-1.64,0.0,-74.73,-16.18,-7.64,-24.36,0.0,-1.64,0.0,0.0,0.0,-133.36,-1.64,-0.55,-1277.73,-0.09,-0.73,0.0,0.0,0.0,-0.18,-0.18,0.0,0.0,0.0,-0.09,-0.36,-0.45,0.0,-0.18,0.0,-34.91,-0.91,-0.45,-0.73,-18.27,0.0,-70.64,-5.82,-2.0,-3.36,-0.09,-0.55,0.0,-0.73,-0.55,-0.09,-73.64,-2.91,-20.27,0.0,-0.73,-0.18,-0.45,0.0,-10.45,-0.73,-7.18,-1.73,-1.18,-1.27,0.0,-0.18,-23.55,-1.0,-0.27,-0.18,0.0,-1.64,-4.18,0.0,0.0,-1.64,-0.18,0.0,-3.91,-0.27,0.0,0.0,-0.73,0.0,-0.82,0.0,-5.91,-2.55,-2.09,-7.09,0.0,-12.36,-0.18,-0.64,-0.27,0.0,-0.82,0.0,-11.27,0.0,-5.55,-46.73,-59.27,-8.45,-4.55,0.0,-3.45,-6.45,-0.55,-1.55,-30.82,-0.09,0.0,0.0,-1.55,-11.27,-6.64,-0.64,0.0,-1.27,-1.18,-1.45,-0.09,-0.09,0.0,0.0,0.0,-0.91,-21.91,-0.91,-19.82,-0.18,0.0,-11.64,-2.18,0.0,2014-04-27
0.0,-2.45,0.0,-0.18,-1.73,0.0,-0.18,-0.27,-0.09,-41.18,-0.36,0.0,0.0,-2.27,0.0,-2.0,-68.27,0.0,-7.73,0.0,0.0,-0.91,-34.82,-0.73,0.0,-14.18,-229.91,-0.09,-4.09,-0.09,-13.18,0.0,-7.73,-61.73,-3.64,-21.82,0.0,-8.73,-1.82,-0.09,-0.09,-4.55,0.0,0.0,0.0,-8.82,-0.18,0.0,-130.73,0.0,-57.55,-1.64,-14.45,0.0,0.0,-2.64,0.0,-7.27,-1.18,0.0,-0.82,-2.36,0.0,-5.27,0.0,-0.55,-1.27,-253.36,-2.64,0.0,0.0,-1.64,0.0,-7.82,-9.45,-1.73,0.0,-0.09,-0.27,-1.27,-3.91,-2.73,-3.0,-4.55,0.0,0.0,-2.18,0.0,-0.09,0.0,-67.27,0.0,-0.18,-0.73,-6.18,-0.45,-0.45,0.0,-1.27,-0.18,-78.0,-15.82,-6.36,-22.0,-0.18,-0.27,-0.09,0.0,0.0,-183.82,-3.64,-0.45,-1216.18,0.0,-0.82,0.0,0.0,-0.09,-0.45,0.0,0.0,-0.09,0.0,0.0,-0.73,-0.64,-0.09,-0.09,0.0,-22.82,-0.91,-0.55,-0.91,-13.45,0.0,-73.82,-12.09,-1.27,-3.18,0.0,-1.64,0.0,-0.82,-0.18,-0.18,-60.27,-4.64,-14.36,0.0,-1.36,-0.09,-0.09,0.0,-15.45,-0.36,-7.09,-2.73,-1.73,-1.73,0.0,-0.18,-21.27,-1.73,-0.27,-0.09,0.0,-1.36,-4.36,0.0,0.0,-1.55,-0.27,0.0,-4.82,-0.64,0.0,0.0,-0.55,-0.18,-0.55,0.0,-3.0,-1.82,-1.73,-8.09,0.0,-4.64,-0.64,-0.27,-0.64,-0.09,-1.55,0.0,-8.18,0.0,-5.0,-54.0,-69.0,-8.91,-3.91,0.0,-3.64,-6.36,-0.82,-1.18,-30.27,-0.09,-0.09,0.0,-0.64,-7.18,-7.09,-0.36,-0.09,-1.36,-0.91,-0.82,0.0,-0.09,0.0,0.0,0.0,-0.91,-19.27,-0.45,-24.18,-0.18,0.0,-8.45,-1.45,0.0,2014-05-04
0.0,-0.45,-0.18,-0.18,-1.45,0.0,0.0,-0.09,0.0,-35.55,-0.09,-0.09,0.0,-2.36,0.0,-1.73,-67.82,0.0,-7.64,0.0,0.0,-0.82,-29.0,-0.55,-0.09,-15.82,-180.45,0.0,-1.55,-0.18,-13.27,-0.09,-8.45,-39.91,-2.18,-19.91,0.0,-5.91,-1.0,0.0,0.0,-5.64,0.0,0.0,-0.09,-6.91,-0.64,0.0,-103.73,-0.09,-35.91,-0.91,-10.73,-0.09,0.0,-2.27,0.0,-8.73,-1.55,0.0,-1.36,-1.45,0.0,-4.36,0.0,-0.27,-0.55,-210.36,-2.73,0.0,0.0,-3.18,-0.09,-6.45,-12.27,-2.09,0.0,0.0,-0.55,-0.36,-4.0,-3.27,-2.27,-2.91,0.0,0.0,-0.91,0.0,-0.36,0.0,-53.45,0.0,-0.09,-0.64,-5.55,-0.73,-0.91,0.0,-0.82,-0.27,-71.82,-13.45,-4.64,-19.36,-0.09,-0.27,0.0,0.0,0.0,-185.18,-2.82,-0.64,-1004.0,0.0,-0.64,-0.18,-0.09,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,-1.27,-0.45,-0.09,0.0,0.0,-12.64,-0.27,-0.55,-0.64,-7.18,-0.09,-68.36,-8.73,-1.36,-1.73,0.0,-0.91,0.0,-0.82,0.0,0.0,-41.91,-3.18,-10.09,0.0,-1.73,-0.45,0.0,0.0,-11.27,-0.18,-6.36,-1.73,-2.18,-1.36,-0.09,-0.09,-18.45,-3.64,-0.73,0.0,0.0,-1.73,-4.55,0.0,-0.09,-1.64,-0.64,-0.09,-5.27,-0.36,0.0,-0.18,0.0,0.0,-0.27,0.0,-2.18,-0.36,-2.64,-5.55,-0.18,-2.36,-0.55,-0.45,-0.82,-0.18,-1.27,0.0,-8.64,0.0,-5.55,-46.82,-63.36,-4.18,-2.64,0.0,-4.91,-6.91,-0.73,-0.18,-26.73,0.0,0.0,-0.09,-0.09,-4.82,-1.91,0.0,-0.09,-1.55,-0.91,-0.27,0.0,0.0,0.0,0.0,0.0,-1.09,-15.55,-0.18,-24.36,-0.36,0.0,-12.45,-1.0,0.0,2014-05-11
0.0,-0.64,0.0,0.0,-0.73,0.0,-0.09,-0.09,0.0,-24.91,-0.09,0.0,0.0,-0.73,0.0,-0.73,-49.18,0.0,-4.73,0.0,0.0,0.0,-16.0,0.0,0.0,-10.0,-132.0,0.0,-0.27,0.0,-7.27,-0.09,-1.55,-25.73,-1.09,-14.36,0.0,-2.55,-0.45,0.0,-0.09,-1.82,0.0,0.0,0.0,-2.36,-0.09,0.0,-39.18,0.0,-18.0,-0.55,-3.73,0.0,0.0,-0.91,0.0,-1.45,-0.73,0.0,-0.18,-0.36,0.0,-1.27,0.0,0.0,-0.27,-111.91,-1.09,0.0,0.0,-1.18,0.0,-7.73,-8.18,-0.82,0.0,0.0,0.0,-0.18,-1.64,-1.0,-0.64,-0.73,0.0,0.0,-0.27,0.0,-0.09,0.0,-32.09,0.0,-0.09,-0.45,-1.36,0.0,-0.27,0.0,-0.27,0.0,-46.0,-10.09,-1.36,-9.0,-0.09,0.0,-0.09,0.0,0.0,-101.82,-1.27,-0.09,-733.45,0.0,-0.27,0.0,0.0,0.0,-0.27,-0.09,0.0,0.0,-0.09,0.0,-0.64,-0.09,0.0,0.0,0.0,-3.64,-0.27,-0.18,-0.18,-2.64,1.0,-36.18,-2.09,-0.36,-0.36,0.0,-0.27,0.0,-0.55,0.0,-0.27,-33.82,-1.73,-3.27,0.0,-0.55,-0.09,-0.09,0.0,-4.64,0.0,-3.27,-0.45,-1.0,-0.36,0.0,0.0,-9.91,-1.55,-0.27,0.0,-0.09,-0.36,-1.45,0.0,0.0,-1.91,-0.09,-0.09,-0.82,-0.55,0.0,0.0,0.0,0.0,-0.09,0.0,-0.91,-0.55,-1.27,-2.0,-0.09,-1.0,-0.45,-0.18,-0.27,0.0,-0.27,0.0,-2.64,0.0,-4.82,-29.55,-35.64,-1.18,-2.09,0.0,-1.18,-1.45,-0.36,-0.09,-9.55,0.0,0.0,0.0,-0.09,-7.27,-0.45,-0.09,0.0,-0.36,-0.27,-0.09,0.0,0.0,-0.09,0.0,0.0,-0.64,-4.73,-0.09,-5.91,-0.18,-0.09,-4.09,-1.27,0.0,2014-05-18
0.0,-0.27,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,-16.0,0.0,0.0,-0.09,-0.55,0.0,-0.64,-28.55,0.0,-3.18,0.0,-0.09,0.0,-11.91,-0.09,0.0,-4.73,-100.18,0.0,0.0,0.0,-4.73,0.0,-1.45,-16.09,-0.73,-10.27,0.0,-0.82,-0.09,0.0,0.0,-1.45,0.0,0.0,0.0,-1.09,0.0,0.0,-20.27,0.0,-11.45,-0.36,-2.91,0.0,0.0,-1.0,0.0,-2.73,-0.45,0.0,-0.45,-0.27,0.0,-0.82,0.0,-0.09,-0.45,-101.45,-1.09,0.0,0.0,0.0,-0.09,-4.18,-3.09,-0.45,-0.09,0.0,-0.09,-0.09,-1.45,-0.55,-0.36,-0.45,-0.09,0.0,-0.64,0.0,0.0,0.0,-13.82,0.0,0.0,-0.09,-0.45,-0.09,0.0,0.0,-0.36,0.0,-44.45,-7.73,-1.0,-6.82,0.0,0.0,0.0,0.0,0.0,-59.73,-0.55,-0.27,-547.45,0.0,-0.55,0.0,-0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.18,0.0,0.0,0.0,-2.18,0.0,-0.18,-0.36,-1.64,0.0,-23.82,-1.73,-0.27,-0.73,0.0,0.0,0.0,-0.45,0.0,-0.09,-25.45,-1.91,-3.09,0.0,-0.27,0.0,-0.09,0.0,-4.09,0.0,-1.82,-0.27,-0.64,-0.18,0.0,-0.09,-7.73,-0.91,0.0,-0.09,0.0,-0.27,-0.64,0.0,0.0,-0.36,0.0,0.0,-0.36,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,-0.36,-0.91,-2.18,0.0,-0.45,-0.09,-0.09,-0.27,0.0,-0.18,0.0,-1.73,0.0,-2.91,-18.82,-22.09,-0.55,-0.82,-0.09,-0.73,-1.09,-0.36,-0.09,-4.64,0.0,0.0,0.0,0.0,-5.64,-0.27,0.0,0.0,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.36,-2.55,0.0,-3.0,0.0,0.0,-2.55,-0.82,0.0,2014-05-25
